input_row_key,input_company_name,candidate_name,candidate_website,score,is_best_match
449,"Shenzhen Sdmc Technology Co., Ltd",SDMC,sdmcusa.com,43.23,False
449,"Shenzhen Sdmc Technology Co., Ltd",XMediaTV,xmediatv.com,46.03,False
449,"Shenzhen Sdmc Technology Co., Ltd",SDMC Technology,sdmcdevice.com,64.0,False
449,"Shenzhen Sdmc Technology Co., Ltd",SDMC Technology,sdmctech.com,55.41,False
449,"Shenzhen Sdmc Technology Co., Ltd",XMediaCloud,xmediacloud.com,75.61,True
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",SKYWORTH,skyworth.com,64.26,True
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",Shenzhen Skyworth Digital Technology Co. Ltd. Beijing Branch,,45.63,False
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",Shenzhen Xinxiapu Digital Technology Devlopment Limited Company,,44.95,False
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",SKYWORTH LCD,buck-store.com,53.05,False
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",Skyworth Digital Huafu Linmen,,35.62,False
451,SHIELDS ENVIRONMENTAL GROUP LTD,SHIELDS ENVIRONMENTAL,,35.07,False
451,SHIELDS ENVIRONMENTAL GROUP LTD,Shields Dance Group,,38.6,False
451,SHIELDS ENVIRONMENTAL GROUP LTD,Shields Environmental,shields-e.com,58.5,True
451,SHIELDS ENVIRONMENTAL GROUP LTD,Shields Group,shields-group.co.uk,58.38,False
451,SHIELDS ENVIRONMENTAL GROUP LTD,Sapphire Steel,sapphiresteel.co.uk,56.79,False
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Group,shuangdeng.com.cn,90.48,True
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Group South Gate,,50.19,False
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Cable Co. Ltd.,sdcables.com,67.0,False
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Wire & Cable Jiangyan Sales Company,,37.78,False
452,"Shuangdeng Group Co., Ltd.",Shuangdeng Plastic,shuangdengsj.com,69.09,False
453,Siae Microelettronica Sdn. Bhd.,Siae Microelettronica Co.ltd,,35.7,False
453,Siae Microelettronica Sdn. Bhd.,SIAE Microelettronica SAC.,,35.42,False
453,Siae Microelettronica Sdn. Bhd.,Cube-Coms,cube-coms.com,55.11,False
453,Siae Microelettronica Sdn. Bhd.,SIAE Microelettronica do Brasil,smbr.net.br,52.49,False
453,Siae Microelettronica Sdn. Bhd.,SIAE MICROELETTRONICA,siaemic.com,57.31,True
454,Siae-microelettronica - S.p.a.,SIAE Microelettronica do Brasil,smbr.net.br,52.28,False
454,Siae-microelettronica - S.p.a.,SIAE Microelettronica SAC.,,37.25,False
454,Siae-microelettronica - S.p.a.,R.S.U. Siae Microelettronica,rsusiaemic.org,64.17,False
454,Siae-microelettronica - S.p.a.,SIAE MICROELETTRONICA,siaemic.com,67.98,True
454,Siae-microelettronica - S.p.a.,Siae Microelettronica Co.ltd,,32.08,False
455,Sievo Oy,Sievo,sievo.fr,57.99,False
455,Sievo Oy,Sievo,sievo.io,55.77,False
455,Sievo Oy,Sievo Bucharest Office,sievo.com,63.67,True
455,Sievo Oy,Sievo Auto's,sievoautos.nl,52.04,False
455,Sievo Oy,Sievo,sievo.nl,60.48,False
456,SIGNICAT AS,Signicat Webshop,signicatswagshop.com,57.57,False
456,SIGNICAT AS,Arntzen de Besche,adeb.no,52.97,False
456,SIGNICAT AS,Signicat,signicat.com,61.18,True
456,SIGNICAT AS,Kantega,kantega.no,59.28,False
456,SIGNICAT AS,OpenEcoPay,openecopay.wordpress.com,31.9,False
457,SILLEHOVED ApS,Sillehoved,,53.33,False
457,SILLEHOVED ApS,Hotel du Vest,hotelduvest.dk,70.28,False
457,SILLEHOVED ApS,E. P. Sillehoved A/S.,,41.14,False
457,SILLEHOVED ApS,Kiropraktor i Sorø og Odense,,34.4,False
457,SILLEHOVED ApS,Kirsten Sillehoved,kirsten-sillehoved.dk,79.94,True
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,TRIFECTA SINGAPORE,trifectasingapore.com,58.34,False
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,Singtel City South,,38.11,False
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,Balestier Investment Pte. Ltd.,,49.54,False
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,SOUTH EAST ASIA UK,leodefilippis.com,31.95,False
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,Robo Global Investment,roboglobal.info,71.73,True
459,SiPM,School of Indian Percussion and Music,austinsipm.org,33.98,False
459,SiPM,SIPM,sipm.com.au,68.08,True
459,SiPM,Empresa de Servicios Sipm,sipm.es,40.03,False
459,SiPM,SIPM - Société IHEB des Portes Motorisées,sipm.tn,33.11,False
459,SiPM,SIPM,sipm.mx,67.22,False
460,Skillpower Services (Thailand) Co Ltd,FIRST CLASS LOGISTICS,first-classlogistics.com,51.51,False
460,Skillpower Services (Thailand) Co Ltd,ALE -Heavylift and Transport Thailand Co Ltd.,325972.com,32.95,False
460,Skillpower Services (Thailand) Co Ltd,Dan Murdoch Risk Services,risk.co.th,61.77,True
460,Skillpower Services (Thailand) Co Ltd,APICO,apicollc.com,47.14,False
460,Skillpower Services (Thailand) Co Ltd,Softvision,softvisiononline.com,50.17,False
461,SKYCALL AS,Skycall,,34.37,False
461,SKYCALL AS,SkyCall,skycall-master.me,55.29,False
461,SKYCALL AS,Sky Call Centers,skycall.com.tr,53.87,False
461,SKYCALL AS,Skycall Satellite,skycallsatellite.com,50.0,False
461,SKYCALL AS,Skycall AS,skycallas.no,98.33,True
462,Smart Media4U Technology Pte. Ltd.,SmartWristTech,smartwristtech.company.site,58.18,False
462,Smart Media4U Technology Pte. Ltd.,Smart Modular,smartmodular.sg,90.06,True
462,Smart Media4U Technology Pte. Ltd.,Smart Touch,smartouch.com.sg,79.02,False
462,Smart Media4U Technology Pte. Ltd.,Full Smart Technology,fullsmart.com.sg,69.24,False
462,Smart Media4U Technology Pte. Ltd.,Smart city technologies,smartcitytechnologies.com.sg,79.55,False
463,SMART TECHNOLOGIES (BD) LIMITED,Smart Technologies BD Ltd. Store Room,smartbd.com,71.91,False
463,SMART TECHNOLOGIES (BD) LIMITED,Smart Eshop BD,smarteshopbd.com,61.69,False
463,SMART TECHNOLOGIES (BD) LIMITED,Boolean Technologies BD,booleantechnologiesbd.com,72.97,True
463,SMART TECHNOLOGIES (BD) LIMITED,Smart Bangla Sporting Club,,30.18,False
463,SMART TECHNOLOGIES (BD) LIMITED,Smart doctor,smartdoctor.com.bd,49.88,False
464,Smartly.io Holding Inc,VIHREÄ KEIJU,vihreakeiju.fi,61.83,False
464,Smartly.io Holding Inc,Smartly Chicago,smartly.io,51.45,False
464,Smartly.io Holding Inc,Ekman Holding Oy.,ekmanholding.fi,68.69,False
464,Smartly.io Holding Inc,SF Holding,sf-holding.fi,69.43,True
464,Smartly.io Holding Inc,Redstone,redstone.vc,36.03,False
465,SNOW SOFTWARE AB,SNOW SOFTWARE,snowsoftware.com,69.61,True
465,SNOW SOFTWARE AB,Snow Mix AB.,,32.86,False
465,SNOW SOFTWARE AB,Snowfirst,snow-first.com,56.14,False
465,SNOW SOFTWARE AB,Snow Software,papastringband.com,50.66,False
465,SNOW SOFTWARE AB,Software Skills,softwareskills.se,67.83,False
466,Snow Software ApS,SNOW Studio,snowstudio.dk,74.19,True
466,Snow Software ApS,European Energy,europeanenergy.com,47.47,False
466,Snow Software ApS,Snow Gale Labs,snowgalelabs.com,56.49,False
466,Snow Software ApS,SNOW Agency,snowagency.com,50.51,False
466,Snow Software ApS,Snow Software ApS.,snow-software.cc,72.7,False
467,SNOW AS,SNOW WAY,snow-way.cz,56.24,False
467,SNOW AS,Snow Stock,snowstock.no,78.59,True
467,SNOW AS,Snowa's house,,25.67,False
467,SNOW AS,Snowa's house,snowahome.blogspot.com,46.5,False
467,SNOW AS,Dråpen i Havet,drapenihavet.no,65.29,False
468,"SoftwareONE Co., Ltd.",Comparex,softwareone.com,41.62,False
468,"SoftwareONE Co., Ltd.",SoftwareOne,softwareone.digital,52.5,True
468,"SoftwareONE Co., Ltd.",Software One Inc.,swone.com,49.9,False
468,"SoftwareONE Co., Ltd.",Software One,software-one-assistencia-tecnica.negocio.site,49.82,False
468,"SoftwareONE Co., Ltd.",Software One,software-one.de,52.07,False
469,SOFTWAREONE NORWAY AS,SoftwareONE Norge AS,,55.12,True
469,SOFTWAREONE NORWAY AS,SoftwareONE Norway,,46.92,False
469,SOFTWAREONE NORWAY AS,SoftwareOne,softwareone.pro,52.5,False
469,SOFTWAREONE NORWAY AS,Software One,software-one-assistencia-tecnica.negocio.site,52.12,False
469,SOFTWAREONE NORWAY AS,SoftwareOne,softwareone.digital,52.5,False
470,SOFTWAREONE PTE. LTD.,Software One Inc.,swone.com,47.91,False
470,SOFTWAREONE PTE. LTD.,Software One,software-one.de,55.46,True
470,SOFTWAREONE PTE. LTD.,SoftwareOne,softwareone.digital,52.5,False
470,SOFTWAREONE PTE. LTD.,Software One,software-one-assistencia-tecnica.negocio.site,50.0,False
470,SOFTWAREONE PTE. LTD.,Comparex,softwareone.com,42.94,False
471,SONY MOBILE COMMUNICATIONS AB,Sony Mobile SK shop,galaxyshop.sk,57.96,False
471,SONY MOBILE COMMUNICATIONS AB,Mobile Communications Thesaurus,mcab.se,77.21,True
471,SONY MOBILE COMMUNICATIONS AB,Sony Network Communications Europe,sonynetworkcom.com,57.66,False
471,SONY MOBILE COMMUNICATIONS AB,SONY CORPARATION,mohdfadley.weebly.com,55.32,False
471,SONY MOBILE COMMUNICATIONS AB,Sony Store,,34.36,False
472,South Pole Sweden AB,South Pole,,46.67,False
472,South Pole Sweden AB,Pole Academy Sweden,poleacademysweden.com,52.24,False
472,South Pole Sweden AB,South Pole,southpole.se,76.05,True
472,South Pole Sweden AB,SOUTH SWEDEN FLIGHT ACADEMY,southsweden.se,70.88,False
472,South Pole Sweden AB,South Sweden BBQ,ssbbq.se,73.46,False
473,Southern Cable Sdn. Bhd.,Southern Cable,southerncable.com.my,80.02,True
473,Southern Cable Sdn. Bhd.,Cable Engineering Sdn. Bhd.,,39.62,False
473,Southern Cable Sdn. Bhd.,Mactronix,mactronixsb.com,45.84,False
473,Southern Cable Sdn. Bhd.,LEAN BROTHERS AUTO PARTS SUPPLY SDN BHD.,lbg-autoparts.com,49.23,False
473,Southern Cable Sdn. Bhd.,Southern Nine Sdn. Bhd.,southernnine.com,71.04,False
474,Splunk Inc.,Splunk Securities Litigation,splunksecuritieslitigation.com,49.05,False
474,Splunk Inc.,Splunk,support.splunk.psu.edu,54.9,False
474,Splunk Inc.,SPLUNK,splunk.com,63.24,True
474,Splunk Inc.,Splunk,psecuador.org,42.85,False
474,Splunk Inc.,Splunk Mastering,splunkmastering.com,57.25,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,SportStar Club Industries,sportsstar.online,53.19,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,Sports Star International Pvt Ltd.,,46.76,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,Dezona instruments,,32.73,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,Fine Sports International,finesportsintl.com,53.75,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,A.R. International,arint.com.pk,69.07,True
476,SQUARETRADE EUROPE LIMITED,Square Trade,squaretrade.eu,48.16,False
476,SQUARETRADE EUROPE LIMITED,SquareTrade,mercuryinsurancewarranty.com,39.24,False
476,SQUARETRADE EUROPE LIMITED,Square Trade,sqtr.co,45.38,False
476,SQUARETRADE EUROPE LIMITED,SquareTrade,squaretrade.uk,58.78,True
476,SQUARETRADE EUROPE LIMITED,Squaretrade,squaretrad.com,48.78,False
477,SQUARETRADE LIMITED,SquareTradeGo Inc.,hdppallstatesupport.com,44.38,False
477,SQUARETRADE LIMITED,SquareTrade,squaretrade.uk,85.0,True
477,SQUARETRADE LIMITED,Square Trade,squaretrade.eu,73.39,False
477,SQUARETRADE LIMITED,Square Trade,sqtr.co,49.82,False
477,SQUARETRADE LIMITED,SquareTradeGo,squaretrade.it,53.93,False
478,Starcom FZ-LLC,StarComm,starcomautoportas.com.br,45.45,False
478,Starcom FZ-LLC,STARCOM MEDIA VEST GROUP FZ-LLC,,34.89,False
478,Starcom FZ-LLC,Starcom,starcom.ch,51.67,False
478,Starcom FZ-LLC,Starcominfo,starcominfo.com,57.6,True
478,Starcom FZ-LLC,Starcom Trading DMCC,starcomtrading.net,51.18,False
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,StarSeed,starseed.com.sg,87.58,True
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,Starseed Technologies S Pte. Ltd.,,48.82,False
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,MALIFAX TECHNOLOGIES,malifax.com.sg,72.09,False
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,Starseed Technologies,,32.5,False
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,Kore Group,kore-group.com,55.23,False
480,Stena Recycling Holding AB,Stena Recycling AB.,,44.11,False
480,Stena Recycling Holding AB,Stena Recycling AB - Jönköping,,39.25,False
480,Stena Recycling Holding AB,Stena Recycling AB - Skara,,39.03,False
480,Stena Recycling Holding AB,Stena Recycling AB - Lidköping,,42.11,False
480,Stena Recycling Holding AB,Stena Recycling AB - Tingstad,,49.09,True
481,STORM COMMUNICATIONS AS,Storm Communications,stormhuset.no,92.21,True
481,STORM COMMUNICATIONS AS,Storm Varesikring AS,storm-varesikring.no,74.14,False
481,STORM COMMUNICATIONS AS,Storm group AS,,43.78,False
481,STORM COMMUNICATIONS AS,Storm Properties,storm-properties.squarespace.com,58.01,False
481,STORM COMMUNICATIONS AS,STORM Marketing As,,47.32,False
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Subex,subex.ro,41.59,False
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,SUBEX,subex.org,38.23,False
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Sadko,sadko.su,30.22,False
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Subex,subex.com,46.62,True
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Subex,subexrd.com,33.03,False
483,SUBEX (UK) LIMITED,SUBEX,subex.org,45.25,True
483,SUBEX (UK) LIMITED,Subex,subex.ro,44.21,False
483,SUBEX (UK) LIMITED,Subex,subex.com,45.06,False
483,SUBEX (UK) LIMITED,Subex,subexrd.com,39.89,False
483,SUBEX (UK) LIMITED,Sadko,sadko.su,31.0,False
484,Sutera Utama Sdn. Bhd.,Sutera Kaseh cake house,,32.06,False
484,Sutera Utama Sdn. Bhd.,Sutera Reka Engineering Sdn Bhd.,,38.39,False
484,Sutera Utama Sdn. Bhd.,McDonald's Taman Sutera Utama,,38.82,False
484,Sutera Utama Sdn. Bhd.,Sutera Utama Sdn. Bhd.,sutera.my,91.05,True
484,Sutera Utama Sdn. Bhd.,Payung Sutera Utama Sdn Bhd.,,45.2,False
485,Swichtec Power Systems Sdn. Bhd.,ANG SYSTEMS,angsystems.com,60.29,False
485,Swichtec Power Systems Sdn. Bhd.,Biz Excellence Systems,bizexcel.org,63.94,False
485,Swichtec Power Systems Sdn. Bhd.,Swichtec,swichtec.co.nz,41.0,False
485,Swichtec Power Systems Sdn. Bhd.,Swichtec Power Systems,swichtec.com.my,99.37,True
485,Swichtec Power Systems Sdn. Bhd.,Climate systems,climatesystems.com.my,76.85,False
486,Syarikat Takaful Malaysia Keluarga Berhad,Syarikat Takaful Malaysia Bhd Melaka,,44.5,False
486,Syarikat Takaful Malaysia Keluarga Berhad,Syarikat Takaful Malaysia Bhd Wisma Muis Sabah.,,41.27,False
486,Syarikat Takaful Malaysia Keluarga Berhad,TAKAFUL MALAYSIA,takaful-malaysia.com.my,81.52,True
486,Syarikat Takaful Malaysia Keluarga Berhad,CariTakaful.Keluarga,caritakafulkeluarga.com,72.15,False
486,Syarikat Takaful Malaysia Keluarga Berhad,Takaful Malaysia,takafulmalaysia2shahalam.blogspot.com,58.68,False
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse,usersgroup-syniverse.com,38.26,False
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse Sales Kickoff,syniversesko.com,55.51,False
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse,syniverse.com,63.95,True
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse,syniverseoman.com,44.5,False
487,"SYNIVERSE COMMUNICATIONS, LLC",Syniverse Events,syniverseevents.com,46.96,False
488,Systems Limited,B2B Systems,b2bsystemsltd.com,69.54,False
488,Systems Limited,Universal Network System Limited,blue-ex.com,51.59,False
488,Systems Limited,Askari Information Systems Limited,,39.04,False
488,Systems Limited,Techvista Systems,systemsltd.com,73.56,True
488,Systems Limited,Systems Limited - Banking & Financial Services,,32.83,False
489,Systemteknik af 2021 A/S,Aalborg Gummivarefabrik,aag.world,46.43,False
489,Systemteknik af 2021 A/S,Colas Danmark,colas.dk,61.07,False
489,Systemteknik af 2021 A/S,Systemteknik,systemteknik.fi,53.0,False
489,Systemteknik af 2021 A/S,System Teknik,system-teknik.dk,78.98,True
489,Systemteknik af 2021 A/S,SystemTeknik,systemteknik.dk,68.77,False
490,T/A POL AS,Tapoll,tapoll.blogspot.com,45.0,False
490,T/A POL AS,Tapol Centre de Santé,,18.06,False
490,T/A POL AS,iSEKK,isekk.no,62.31,False
490,T/A POL AS,POL,pol.no,78.46,True
490,T/A POL AS,TAPOL EGG PRODUCT,,21.78,False
491,TALEND SINGAPORE PTE. LTD.,Talend Inc.,x-stitch.info,38.23,False
491,TALEND SINGAPORE PTE. LTD.,Talend India,fae-bot.org,44.66,False
491,TALEND SINGAPORE PTE. LTD.,Talend,talend.com,51.57,False
491,TALEND SINGAPORE PTE. LTD.,Reed Tan Digital,reedtan.com,63.65,True
491,TALEND SINGAPORE PTE. LTD.,Talend Canada,h2films.net,38.8,False
492,Talend Sweden AB,Talend sa.,investerarpengarskpj.web.app,55.6,True
492,Talend Sweden AB,Talend,talend.sk,46.82,False
492,Talend Sweden AB,Tutoriel Talend,tutoriel-talend.fr,36.57,False
492,Talend Sweden AB,Talend,,21.82,False
492,Talend Sweden AB,Talend Inc.,x-stitch.info,38.94,False
493,Talentech ApS,Endustriyel Urunler A.S.,105wx.com,28.94,False
493,Talentech ApS,TalenTECH,talentechllc.com,59.11,False
493,Talentech ApS,Talentech,talentech.com,59.16,False
493,Talentech ApS,MadEye Digital,madeyedigital.online,53.12,False
493,Talentech ApS,Talentech Denmark,talentech.dk,89.33,True
494,TAMPNET AS,Tampnet AS,tampnet.com,85.0,True
494,TAMPNET AS,Arena Treningssenter,arena-treningssenter.no,63.31,False
494,TAMPNET AS,Vågsmyra Legesenter,vagsmyralegesenter.no,62.31,False
494,TAMPNET AS,GMC HVAC,gmc.no,63.33,False
494,TAMPNET AS,Tampnet,tampnet.ind.br,59.61,False
495,Tata Communications International Pte. Ltd.,Tata International Singapore Pte. Limited,,45.71,False
495,Tata Communications International Pte. Ltd.,Tata Steel International S Pte. Ltd.,,50.38,False
495,Tata Communications International Pte. Ltd.,Tamita Singapore Advisors Pte Ltd.,tamita.com,63.82,True
495,Tata Communications International Pte. Ltd.,Indicash,indicash.co.in,43.12,False
495,Tata Communications International Pte. Ltd.,TATA COMMUNICATIONS DIGO,tatacommunications-ts.com,59.77,False
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,TATA COMMUNICATIONS DIGO,tatacommunications-ts.com,59.77,True
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,Worldspeak,worldspeak.jp,55.53,False
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,TATA COMMUNICATIONS,tatacommunications.com,51.01,False
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,Oasis Smart-SIM,oasis-smartsim.com,49.0,False
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,Indicash,indicash.co.in,43.12,False
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",Unity Line,unityline.se,36.75,False
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",TATA SKO,tatasko.dk,62.13,True
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",National Software Management,nationalsoftwaremanagement.com,39.88,False
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",Tata Consultancy Services Chile S.A.,,24.69,False
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",Prayagraj Services,prayagrajservices.com,36.85,False
498,TATA CONSULTANCY SERVICES SVERIGE AB,Tata tak,tatatak.se,63.59,True
498,TATA CONSULTANCY SERVICES SVERIGE AB,Tata Consultancy Services. Sep,workfood.eu,45.94,False
498,TATA CONSULTANCY SERVICES SVERIGE AB,Maryem Nasri Consultancy,retaildetailconsulting.com,48.67,False
498,TATA CONSULTANCY SERVICES SVERIGE AB,Tata Consultancy Services Ltd.,websitewalas.com,47.77,False
498,TATA CONSULTANCY SERVICES SVERIGE AB,A-office,a-office.se,49.72,False
499,TCT MOBILE INTERNATIONAL LTD.,TCT,tct-international.de,29.88,False
499,TCT MOBILE INTERNATIONAL LTD.,Tirana Center of Technology,tct.edu.al,44.5,False
499,TCT MOBILE INTERNATIONAL LTD.,TCT,tct-us.com,30.58,False
499,TCT MOBILE INTERNATIONAL LTD.,Mobile Tech International HK Co Ltd.,,43.08,False
499,TCT MOBILE INTERNATIONAL LTD.,TCT Asia,tct-electronics.com,56.22,True
500,TD SYNNEX Denmark ApS,Den Rullende Koks,denrullendekok.dk,60.54,False
500,TD SYNNEX Denmark ApS,Midtjysk Hundecenter,midtjysk-hundecenter.dk,64.49,True
500,TD SYNNEX Denmark ApS,FiorDiVino,fiordivino.dk,55.42,False
500,TD SYNNEX Denmark ApS,Auto IT A/S.,autoit.dk,53.63,False
500,TD SYNNEX Denmark ApS,FSAutomobiler,fsautomobiler.dk,54.51,False
501,TEALIUM INC.,TEALIUM,tealium.com,74.47,False
501,TEALIUM INC.,DB Klassenfahrten,db-klassenfahrten.de,58.22,False
501,TEALIUM INC.,Tealium,longxianggongmao.net,63.97,False
501,TEALIUM INC.,Skil,skil.ec,27.07,False
501,TEALIUM INC.,Tealium,tealium.events,85.0,True
502,"TEAM INTERNATIONAL SERVICES, INC.",International Protective Services,,36.67,False
502,"TEAM INTERNATIONAL SERVICES, INC.",TEAM UP INTERNATIONAL,team-up-international.com,62.82,False
502,"TEAM INTERNATIONAL SERVICES, INC.",Ream Team International,reamteaminternational.blogspot.com,62.54,False
502,"TEAM INTERNATIONAL SERVICES, INC.",TEAM International,teaminternational.com,83.5,True
502,"TEAM INTERNATIONAL SERVICES, INC.",MAXX Air Fryer,cooktothemaxx.com,59.95,False
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Teachtech,teachtech.co.th,70.06,True
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,SNK Tech Thailand Company Limited,,41.78,False
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Pure Tech Thailand Company Limited,klean-espthailand.com,60.17,False
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Vigotext,vigotext.com,59.72,False
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Launch Thailand,launchthai.com,58.85,False
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Munchkin Childcare Centre,munchkinchildcare.com,49.54,False
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,tech Action,techaction.com.my,68.33,False
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,MyDialysis,mydialysis.com.my,73.0,True
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Tech Mahindra,,37.33,False
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Aital Homenursing Care Services,aitalhomenursingcareservices.com.my,71.94,False
505,Tecnotree Oyj,Tecnotree Corp,tecnotree.mobi,57.59,False
505,Tecnotree Oyj,Tecnotree,,34.16,False
505,Tecnotree Oyj,Tecnotree,tecnotree.com,77.73,True
505,Tecnotree Oyj,Tecnotree,,35.8,False
505,Tecnotree Oyj,Nitisha Aggarwal,nitishaaggarwal.com,39.63,False
506,TELECOM EQUIPMENT PTE LTD,ZONETEL,zonetel.com.sg,80.09,True
506,TELECOM EQUIPMENT PTE LTD,Singapore Telecom Clinic,,36.33,False
506,TELECOM EQUIPMENT PTE LTD,Nice Telecom,nicetele.com,58.07,False
506,TELECOM EQUIPMENT PTE LTD,Telecom Equipment Pte Ltd.,,59.22,False
506,TELECOM EQUIPMENT PTE LTD,Srot Telecom,srottelecom.com,60.54,False
507,Telekom Malaysia Berhad,Telekom Malaysia Pasir Puteh TM,,39.4,False
507,Telekom Malaysia Berhad,Telekom Malaysia,tm.com.my,83.27,True
507,Telekom Malaysia Berhad,TM Global,tmglobal.com.my,82.07,False
507,Telekom Malaysia Berhad,Telekom Malaysia Berhad Sundar,,48.05,False
507,Telekom Malaysia Berhad,TELEKOM MALAYSIA BERHAD INANAM EXCHANGE,,43.68,False
508,TELENOR SHARED SERVICES DENMARK A/S,Telenor,telenor.dk,84.0,True
508,TELENOR SHARED SERVICES DENMARK A/S,Payment Services,betalingsservice.dk,73.65,False
508,TELENOR SHARED SERVICES DENMARK A/S,Colas Danmark,colas.dk,68.0,False
508,TELENOR SHARED SERVICES DENMARK A/S,Company Shared Services International,cssi.dk,69.79,False
508,TELENOR SHARED SERVICES DENMARK A/S,Ansigtsproteser DK,ansigtsproteser.dk,69.93,False
509,TELENOR ASA,Telenor shop Narvik,,38.48,False
509,TELENOR ASA,Telenor,telenor.com,76.11,True
509,TELENOR ASA,Telenor ASA.,inwa777apk.com,53.55,False
509,TELENOR ASA,Telenor packages,telenorpackages.com.pk,51.63,False
509,TELENOR ASA,Nokia sale,telecommobilesnews.wordpress.com,37.87,False
510,TELENOR BROADCAST HOLDING AS,Nordic Broadcast,nordicbroadcast.no,74.01,True
510,TELENOR BROADCAST HOLDING AS,Telenor Satellite,spacenorway.com,59.44,False
510,TELENOR BROADCAST HOLDING AS,Broadcast,broadcast.events,54.46,False
510,TELENOR BROADCAST HOLDING AS,Nokia sale,telecommobilesnews.wordpress.com,34.34,False
510,TELENOR BROADCAST HOLDING AS,Telenor shop Narvik,,33.95,False
511,Telenor Connexion AB,Nokia sale,telecommobilesnews.wordpress.com,33.13,False
511,Telenor Connexion AB,Telenor Towers,telenortowers.com,45.39,False
511,Telenor Connexion AB,Telenor Connexion,telenorconnexion.com,70.82,False
511,Telenor Connexion AB,Telenor,telenor.se,86.67,True
511,Telenor Connexion AB,Telenor Inpli AB.,,48.11,False
512,TELENOR D.O.O. BEOGRAD,Telenor Franchise Brainz Communication,,16.0,False
512,TELENOR D.O.O. BEOGRAD,Telenor banka atm,,32.33,False
512,TELENOR D.O.O. BEOGRAD,Yettel bank,yettelbank.rs,65.81,False
512,TELENOR D.O.O. BEOGRAD,Yettel,yettel.rs,86.11,True
512,TELENOR D.O.O. BEOGRAD,TELENOR FRANCHISE MATTA SWAT,,16.0,False
513,TELENOR DANMARK HOLDING A/S,CBB Mobil,cbb.dk,53.28,False
513,TELENOR DANMARK HOLDING A/S,Telenor,telenor.dk,74.29,True
